id,pname,gender,fname,canonical_fname,oname,born_on_year,begin_on_year,begin_on_month,begin_on_day,end_on_year,end_on_month,end_on_day,nationality
157,Louis Canon-Legrand,0,Vice President,Vice President,International Chamber of Commerce,1869,1936,,,,,,
158,Phip. Ritter,-1,Secretary,Secretary,"International Federation for Art Education, Drawing and Arts Applied to Industries",,1921,,,1929,,,
159,C. A. van der Velde,-1,Treasurer,Treasurer,Universal Alliance of Diamond-Workers,,1921,,,1925,,,
160,Emile Jottrand,0,General Secretary,Secretary General,,,1921,,,1925,,,
161,Charles  Le Jeune,0,President,President,International Maritime Committee,,1921,,,1923,,,
163,Sir Leslie Scott,0,General Secretary,Secretary General,International Maritime Committee,1869,1921,,,1923,,,
163,Sir Leslie Scott,0,Vice President,Vice President,International Maritime Committee,1869,1923,,,,,,
164,Léon Hennebocq,0,General Secretary,Secretary General,International Maritime Committee,,1921,,,1929,,,
164,Léon Hennebocq,0,President,President,International Institute of Commerce,,1936,,,,,,
165,Frédéric Sohr,0,Secretary,Secretary,International Maritime Committee,,1921,,,1923,,,
165,Frédéric Sohr,0,General Secretary,Secretary General,International Maritime Committee,,1923,,,1929,,,
165,Frédéric Sohr,0,Honorary General Secretary,Secretary General,International Maritime Committee,,1929,,,1936,,,
165,Frédéric Sohr,0,General Secretary,Secretary General,International Maritime Committee,,1936,,,,,,
166,Henri Gambini,0,President,President,Universal League for the Observance of Sunday,,1921,,,1923,,,
167,Elie Deluz,0,Secretary General,Secretary General,Universal League for the Observance of Sunday,,1921,,,1923,,,
169,Haas,0,Member of a Committee,Member of a Committee,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1921,,,1936,,,
170,J. Roelofs,0,Member of a Committee,Member of a Committee,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1921,,,1936,,,
170,J. Roelofs,0,Secretary,Secretary,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1936,,,1938,,,
170,J. Roelofs,0,Secretary of a Bureau,Secretary,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1936,,,,,,
171,Thomas Sproat,0,Member of a Committee,Member of a Committee,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1921,,,1925,,,
173,Schmidt,0,Member of a Committee,Member of a Committee,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1921,,,1936,,,
174,Henri Berckmans,0,Member of a Committee,Member of a Committee,"International Federation of Lithographers, Lithographic Printers and Kindred Trades",,1921,,,1936,,,
175,Lord Sheffield,0,President,President,International Free Trade Conference ,1875,1921,,,,,,English
175,Lord Sheffield,0,President,President,International Commission to Promote Universal Free Trade,1875,1923,,,1925,,,English
176,T.  Fischer Win,-1,Treasurer,Treasurer,International Free Trade Conference ,,1921,,,,,,
178,Dr. Robert Hercod,0,Vice President,Vice President,International Federation for the Protection of Native Races Against Alcoholism,,1921,,,1925,,,
178,Dr. Robert Hercod,0,Secretary General,Secretary General,International Bureau against Alcoholism,,1921,,,1923,,,
178,Dr. Robert Hercod,0,President,President,World League against Alcoholism,,,,,,,,
178,Dr. Robert Hercod,0,General Director,Director,International Bureau against Alcoholism,,1923,,,,,,
179,Sir LL.D. Napier Shaw,0,President,President,International Meteorological Committee,1854,1921,,,1923,,,
179,Sir LL.D. Napier Shaw,0,President,President,Commission Internationale pour la Météorologie Polaire,1854,1921,,,1923,,,
179,Sir LL.D. Napier Shaw,0,President,President,,1854,1921,,,,,,
179,Sir LL.D. Napier Shaw,0,President,President,International Committee for the Study of Clouds,1854,1923,,,1925,,,
179,Sir LL.D. Napier Shaw,0,President,President,International Commission for the Investigation of the Upper Air ,1854,1923,,,1929,,,
179,Sir LL.D. Napier Shaw,0,Vice President,Vice President,International Society for the Exploration of the Arctic Regions by Means of Aircraft,1854,1929,,,1936,,,
179,Sir LL.D. Napier Shaw,0,Honorary Member,Member,International Meteorological Organisation,1854,1936,,,,,,
180,John Archibald Murray Macdonald,0,Honorary Secretary,Secretary,International Free Trade Conference ,,1921,,,,,,
181,Prof. Alfred Angot,0,Vice President,Vice President,International Meteorological Committee,1848,1921,,,1923,,,
181,Prof. Alfred Angot,0,President,President,International Commission on Terrestrial Magnetism and Atmospheric Electricity,1848,1921,,,1925,,,
181,Prof. Alfred Angot,0,President,President,International Commission of Agricultural Meteorology,1848,1921,,,1925,,,
182,A. W.  Schreiber,-1,Secretary,Secretary,International Federation for the Protection of Native Races Against Alcoholism,,1921,,,1929,,,
183,Prof. Ewoud van Everdingen,0,General Secretary,Secretary General,International Meteorological Committee,1873,1921,,,1923,,,
183,Prof. Ewoud van Everdingen,0,Vice President,Vice President,International Commission for the Investigation of the Upper Air ,1873,1921,,,1925,,,
183,Prof. Ewoud van Everdingen,0,Secretary,Secretary,International Commission on Terrestrial Magnetism and Atmospheric Electricity,1873,1921,,,1936,,,
183,Prof. Ewoud van Everdingen,0,President,President,,1873,1921,,,,,,
183,Prof. Ewoud van Everdingen,0,Secretary,Secretary,International Committee for Investigations on the Sound of Explosions,1873,1923,,,1936,,,
183,Prof. Ewoud van Everdingen,0,President,President,International Meteorological Committee,1873,1923,,,1936,,,
183,Prof. Ewoud van Everdingen,0,President,President,International Commission for Maritime Meteorology,1873,1925,,,,,,
183,Prof. Ewoud van Everdingen,0,Member of a Committee,Member of a Committee,International Meteorological Organisation,1873,1936,,,,,,
184,F. J. Shaw,-1,Secretary,Secretary,International Free Trade Conference ,,1921,,,,,,
184,F. J. Shaw,-1,Secretary,Secretary,International Commission to Promote Universal Free Trade,,1923,,,1936,,,
185,Dr. Charles F. Harford,0,Secretary,Secretary,International Federation for the Protection of Native Races Against Alcoholism,1864,1921,,,1929,,,
186,Sir Evelyn Ruggles-Brise,0,President,President,International Prison Commission,1857,1921,,,1936,,,
186,Sir Evelyn Ruggles-Brise,0,Honorary President,President,International Prison Commission,1857,1936,,,1938,,,
188,C. Schuyten,-1,President,President,International Pedological Congress,,1921,,,,,,
189,Gustave Julien,0,Secretary,Secretary,International Federation for the Protection of Native Races Against Alcoholism,,1921,,,1929,,,
189,Gustave Julien,0,Secretary,Secretary,International Federation for the Protection of Native Races Against Alcoholism,,1929,,,,,,
190,William Edward Burghardt Du Bois,0,Secretary,Secretary,Pan-African Congress,1868,1921,,,1929,,,
190,William Edward Burghardt Du Bois,0,President,President,Pan-African Congress,1868,1929,,,1936,,,
190,William Edward Burghardt Du Bois,0,Permanent Secretary,Secretary,Pan-African Congress,1868,1936,,,,,,
193,Prof. Dr. Simon van der Aa,0,General Secretary,Secretary General,International Prison Commission,1865,1921,,,,,,
194,Dr. Josefa Loteyko,1,Member of a Committee,Member of a Committee,International Pedological Congress,,,,,,,,
196,Henri Piéron,0,Member of a Committee,Member of a Committee,International Pedological Congress,1881,,,,,,,French
196,Henri Piéron,0,Member of a Committee,Member of a Committee,International Association of Conferences on Psychotechnics,1881,1936,,,,,,French
196,Henri Piéron,0,Member of a Committee,Member of a Committee,International Psychological Congress,1881,1925,,,1936,,,French
196,Henri Piéron,0,Member of a Committee,Member of a Committee,The New Education Fellowship,1881,1936,,,,,,French
197,Frederik Olaf August Woxen,0,Treasurer,Treasurer,International Prison Commission,1854,1921,,,1936,,,Norwegian
198,Nicolaas van Hinte,0,Secretary,Secretary,International Federation of Employees in Public Services,1869,1923,,,1929,,,
198,Nicolaas van Hinte,0,Secretary,Secretary,International Federation of Public Services,1869,1921,,,1923,,,
199,Guillaume des Marez,0,Vice President,Vice President,,1870,1921,,,,,,
200,Amédée Bégault,0,President,President,Permanent Committee of International Congresses of Actuaries,,1921,,,,,,
201,Comte  Charles Vialardi  di Verrone,0,Secretary-Treasurer,Secretary,International Rowing Federation,,1921,,,1925,,,
202,Joseph Cuvelier,0,Secretary General,Secretary General,,,1921,,,,,,
203,E. Lefrancq,-1,Secretary General,Secretary General,Permanent Committee of International Congresses of Actuaries,,1921,,,1929,,,
203,E. Lefrancq,-1,Treasurer,Treasurer,Permanent Committee of International Congresses of Actuaries,,1921,,,1929,,,
204,Louis Stainier,0,Secretary General,Secretary General,,,1921,,,,,,
205,Victor Tourneur,0,Treasurer,Treasurer,,1878,1921,,,,,,
206,Charles Roberts,0,President,President,Anti-Slavery and Aborigines Protection Society,,1921,,,,,,
207,Guillaume de Greef,0,Honorary President,President,International Federation of Societies of Freethinkers,1842,1921,,,,,,
208,Travers Buxton,0,Secretary,Secretary,Anti-Slavery and Aborigines Protection Society,,1921,,,,,,
209,John Hobbis Harris,0,Administrator,Administrator,Anti-Slavery and Aborigines Protection Society,1874,1921,,,,,,English
209,John Hobbis Harris,0,Adjoint Secretary,Secretary,International Philarmenian League,1874,1921,,,1923,,,English
211,Prof. Jacobs,0,Secretary,Secretary,,,1921,,,,,,
212,Prof. Luigi Mangiagalli,0,Member of a Committee,Member of a Committee,,1849,1921,,,,,,
213,Prof. August Eduard Martin,0,Member of a Committee,Member of a Committee,,1847,1921,,,,,,
214,Gustave Fabius  de Champville,0,President,President,,,1921,,,1925,,,
214,Gustave Fabius  de Champville,0,Vice President,Vice President,,,1921,,,1925,,,
214,Gustave Fabius  de Champville,0,President,President,International Psychic Society,,1925,,,1936,,,
215,O. Velghe,0,President,President,,,1921,,,1929,,,
215,O. Velghe,0,President,President,Public Health Office,,1921,,,1936,,,
215,O. Velghe,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,,,,,,,,
215,O. Velghe,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,,,,,,,,
216,H. Mager,-1,Vice President,Vice President,,,1921,,,1925,,,
217,Léon Tombu,0,Secretary General,Secretary General,,,1921,,,,,,
218,Henri Durville,0,Secretary,Secretary,,1887,1921,,,1925,,,
218,Henri Durville,0,Secretary General,Secretary General,International Psychic Society,1887,1925,,,1936,,,
218,Henri Durville,0,President-Treasurer,President,Eudiac Order,1887,1936,,,,,,
220,Lepreux,-1,President,President,,,1921,,,1929,,,
221,Edoardo Perroncito,0,President,President,,1847,1921,,,,,,Italian
222,R. Smith,-1,President,President,International Landworkers' Federation,,1921,,,1925,,,
223,William Phillips,0,President ex-officio,President,Pan-American Scientific Congress,1878,1921,,,1925,,,US-American	
225,Prof. James  Brown Scott,0,Vice President,Vice President,Pan-American Scientific Congress,1866,1921,,,1925,,,US-American	
225,Prof. James  Brown Scott,0,Member of a Committee,Member of a Committee,,1866,1921,,,1929,,,US-American	
225,Prof. James  Brown Scott,0,Vice President,Vice President,Institute of International Law,1866,1923,,,1925,,,US-American	
225,Prof. James  Brown Scott,0,President,President,Institute of International Law,1866,1925,,,1936,,,US-American	
225,Prof. James  Brown Scott,0,Vice President,Vice President,International Academy of Comparative Law,1866,1936,,,1938,,,US-American	
226,Coutand,0,Vice President,Vice President,,,1921,,,1925,,,
227,William Henry Welch,0,Vice President,Vice President,Pan-American Scientific Congress,1850,1921,,,1925,,,US-American	
228,John Barrett,0,Secretary General,Secretary General,Pan-American Scientific Congress,1866,1921,,,1925,,,US-American	
229,Baronne de Montenach,1,President,President,International Catholic Association of Girl's Friendly Societies,,1921,,,,,,
229,Baronne de Montenach,1,Vice President,Vice President,Catholic Union of International Study,,1929,,,,,,
230,Glen Levin Swiggett,0,Adjoint Secretary,Secretary,Pan-American Scientific Congress,1867,1921,,,1925,,,
231,Burrus de Dangeran,0,Vice President,Vice President,,,1921,,,1925,,,
232,A. Clément,-1,Vice President,Vice President,International Catholic Association of Girl's Friendly Societies,,1921,,,1936,,,
233,Hansez,0,Vice President,Vice President,,,1921,,,1925,,,
234,Prof. Hubert Savoy,0,Director,Director,International Catholic Association of Girl's Friendly Societies,1869,1921,,,1923,,,
235,A. Thurler,-1,Secretary General,Secretary General,International Catholic Association of Girl's Friendly Societies,,1921,,,,,,
236,Lippert,0,Vice President,Vice President,,,1921,,,1925,,,
237,Wang,0,Vice President,Vice President,,,1921,,,1925,,,
238,Diran Bey,0,Vice President,Vice President,,,1921,,,1925,,,
239,Friedrich von Müller,0,President,President,Permanent Committee for International Medical Congresses,1858,1921,,,1923,,,
240,P. Hiemstra,-1,Secretary,Secretary,International Landworkers' Federation,,1921,,,1925,,,
240,P. Hiemstra,-1,Member of a Committee,Member of a Committee,International Landworkers' Federation,,1925,,,1929,,,
240,P. Hiemstra,-1,Secretary,Secretary,International Landworkers' Federation,,1936,,,,,,
241,Baron Calman Müller,0,Vice President,Vice President,Permanent Committee for International Medical Congresses,1849,1921,,,1923,,,
242,Albert Coulomb,0,Secretary General,Secretary General,,,1921,,,1925,,,
243,Sir Thomas Barlow,0,Vice President,Vice President,Permanent Committee for International Medical Congresses,1845,1921,,,1923,,,
244,Georg Schmidt,0,Member of a Committee,Member of a Committee,International Landworkers' Federation,1875,1921,,,1923,,,
244,Georg Schmidt,0,Vice President,Vice President,International Landworkers' Federation,1875,1923,,,1925,,,
244,Georg Schmidt,0,Secretary,Secretary,International Landworkers' Federation,1875,1925,,,1936,,,
245,Argentina Altobelli,1,Member of a Committee,Member of a Committee,International Landworkers' Federation,1866,1921,,,1925,,,Italian
246,O. Lewinsen,-1,Member of a Committee,Member of a Committee,International Landworkers' Federation,,1921,,,1929,,,
248,Prof. Dr. Hendrik Burger,0,Secretary General,Secretary General,Permanent Committee for International Medical Congresses,,1921,,,,,,
249,Antony Rochat,0,President,President,International Federation of the Blue Cross Temperance Societies,1854,1921,,,1925,,,
249,Antony Rochat,0,Honorary President,President,International Federation of the Blue Cross Temperance Societies,1854,1925,,,1936,,,
250,H. R. Bredo,-1,Adjoint Secretary,Secretary,,,1921,,,1925,,,
251,Dr. Ernest Wibin,0,President,President,Permanent Committee of International Congresses of Military Medecine and Pharmacy,,1921,,,1925,,,
253,Gaston Mertens,0,Treasurer,Treasurer,,,1921,,,1925,,,
